Date,Total Value
2000-06-28,8002.885120920837
2000-06-29,7961.060624420643
2000-06-30,7891.323725901544
2000-07-03,8023.960610963404
2000-07-05,7945.186751775444
2000-07-06,7979.450458370149
2000-07-07,8091.932591453195
2000-07-10,8113.072674572468
2000-07-11,8121.0004727989435
2000-07-12,8219.254126802087
2000-07-13,8269.269044585526
2000-07-14,8311.96377838403
2000-07-17,8327.14334332943
2000-07-18,8231.50352293253
2000-07-19,8162.823958337307
2000-07-20,8301.843504369259
2000-07-21,8164.6723346710205
2000-07-24,8069.111635744572
2000-07-25,8100.88283341378
2000-07-26,8043.886879086494
2000-07-27,7996.587082207203
2000-07-28,7888.471287846565
2000-07-31,7989.505317568779
2000-08-01,8037.486015558243
2000-08-02,8004.161475725472
2000-08-03,8072.5454713106155
2000-08-04,8165.873379170895
2000-08-07,8275.962806932628
2000-08-08,8280.4626923725
2000-08-09,8215.163227073848
2000-08-10,8126.897739067674
2000-08-11,8552.831268690526
2000-08-14,8653.225976370275
2000-08-15,8607.534669175744
2000-08-16,8593.51361759752
2000-08-17,8693.993214331567
2000-08-18,8746.697571769357
2000-08-21,8794.943791769445
2000-08-22,8762.5304081887
2000-08-23,8761.346653617918
2000-08-24,8761.013574384153
2000-08-25,8778.18068214506
2000-08-28,8845.714935027063
2000-08-29,8859.117332652211
2000-08-30,8917.676452174783
2000-08-31,9083.81520587951
2000-09-01,9066.9115934968
2000-09-05,9026.028601586819
2000-09-06,8937.363136537373
2000-09-07,8955.502931244671
2000-09-08,8924.10870743543
2000-09-11,8951.930423788726
2000-09-12,8928.392257139087
2000-09-13,8911.257532283664
2000-09-14,8920.55769239366
2000-09-15,8832.155482515693
2000-09-18,8621.896337494254
2000-09-19,8711.161907680333
2000-09-20,8641.411285169423
2000-09-21,8537.476811781526
2000-09-22,8683.36667496711
2000-09-25,8648.274143353105
2000-09-26,8587.502410896122
2000-09-27,8565.457834787667
2000-09-28,8789.768030330539
2000-09-29,8708.500031754375
2000-10-02,8653.553629718721
2000-10-03,8584.430731721222
2000-10-04,8543.912697382271
2000-10-05,8501.60325331986
2000-10-06,8306.135295040905
2000-10-09,8300.815001636744
2000-10-10,8211.066315740347
2000-10-11,8093.851979881525
2000-10-12,7846.152387157083
2000-10-13,8174.1915836036205
2000-10-16,8259.942799560726
2000-10-17,8096.376217179
2000-10-18,8051.965938784182
2000-10-19,8265.161924995482
2000-10-20,8332.836222365499
2000-10-23,8371.786539539695
2000-10-24,8409.318728514016
2000-10-25,8285.755388520658
2000-10-26,8225.289168134332
2000-10-27,8294.913441054523
2000-10-30,8448.11436702311
2000-10-31,8671.968632183969
2000-11-01,8614.796689249575
2000-11-02,8675.893502473831
2000-11-03,8648.136262319982
2000-11-06,8703.23454952985
2000-11-07,8717.596985645592
2000-11-08,8589.65261823684
2000-11-09,8539.587901107967
2000-11-10,8369.41603180021
2000-11-13,8220.060159549117
2000-11-14,8382.018416382372
2000-11-15,8403.247542977333
2000-11-16,8313.852761365473
2000-11-17,8286.651903942227
2000-11-20,8109.2360026314855
2000-11-21,8081.78916502744
2000-11-22,7927.78705073148
2000-11-24,8081.780466325581
2000-11-27,8103.073195233941
2000-11-28,7993.836449429393
2000-11-29,8065.758106134832
2000-11-30,7970.061472602189
2000-12-01,8056.207729972899
2000-12-04,8089.776083521545
2000-12-05,8414.944490537047
2000-12-06,8310.559246957302
2000-12-07,8302.083981007338
2000-12-08,8580.047974683344
2000-12-11,8598.897289730608
2000-12-12,8521.705513715744
2000-12-13,8424.18866275251
2000-12-14,8268.087947435677
2000-12-15,8148.3263672068715
2000-12-18,8265.72649911046
2000-12-19,8135.809504255652
2000-12-20,7911.86331307888
2000-12-21,7976.904491454363
2000-12-22,8195.457574263215
2000-12-26,8275.671002618968
2000-12-27,8433.229088395834
2000-12-28,8512.501334875822
2000-12-29,8424.59523562342
2001-01-02,8110.846218712628
2001-01-03,8387.539076812565
2001-01-04,8170.568404622376
2001-01-05,7965.210543937981
2001-01-08,7975.302788093686
2001-01-09,7931.570900455117
2001-01-10,8010.01462533325
2001-01-11,8056.868150874972
2001-01-12,8006.661884829402
2001-01-16,8094.153340540826
2001-01-17,8115.60044772923
2001-01-18,8163.15523673594
2001-01-19,8051.702425353229
2001-01-22,8094.131083332002
2001-01-23,8245.435777321458
2001-01-24,8309.387892179191
2001-01-25,8277.61052145809
2001-01-26,8236.280665680766
2001-01-29,8300.81405235827
2001-01-30,8338.151037707925
2001-01-31,8275.791026748717
2001-02-01,8283.042906060815
2001-02-02,8203.206380032003
2001-02-05,8240.218118689954
2001-02-06,8232.171050928533
2001-02-07,8223.099620848894
2001-02-08,8193.707464657724
2001-02-09,8126.475175045431
2001-02-12,8241.970756821334
2001-02-13,8192.786832004786
2001-02-14,8154.323286563158
2001-02-15,8208.755360685289
2001-02-16,8086.222532831132
2001-02-20,7939.256086729467
2001-02-21,7779.698265448213
2001-02-22,7742.095804259181
2001-02-23,7689.442032977939
2001-02-26,7842.149203509092
2001-02-27,7823.177534580231
2001-02-28,7705.344488635659
2001-03-01,7688.987824290991
2001-03-02,7700.97943264991
2001-03-05,7733.1443843618035
2001-03-06,7782.316526778042
2001-03-07,7835.518334455788
2001-03-08,7860.441555000842
2001-03-09,7680.971607543528
2001-03-12,7363.759829796851
2001-03-13,7430.149680383503
2001-03-14,7232.464581646025
2001-03-15,7281.253030605614
2001-03-16,7122.291698016226
2001-03-19,7219.3130556717515
2001-03-20,7103.495877161622
2001-03-21,6962.717459075153
2001-03-22,6875.151136003435
2001-03-23,7020.353043302894
2001-03-26,7139.1282128840685
2001-03-27,7262.425315186381
2001-03-28,7146.022719934583
2001-03-29,7124.039139203727
2001-03-30,7204.8162662014365
2001-04-02,7154.530851252377
2001-04-03,6927.620242759585
2001-04-04,6867.211828455329
2001-04-05,7118.4772578030825
2001-04-06,6953.555856443942
2001-04-09,7014.493314802647
2001-04-10,7206.492294035852
2001-04-11,7202.572676174343
2001-04-12,7313.046550132334
2001-04-16,7268.836399421096
2001-04-17,7358.4465369433165
2001-04-18,7642.23519513756
2001-04-19,7738.69603253901
2001-04-20,7613.192498907447
2001-04-23,7504.701329238713
2001-04-24,7456.912282064557
2001-04-25,7588.108096346259
2001-04-26,7641.509773090482
2001-04-27,7769.5288511663675
2001-04-30,7785.770691610873
2001-05-01,7869.233239866793
2001-05-02,7892.068741187453
2001-05-03,7798.427325814962
2001-05-04,7899.41960093379
2001-05-07,7878.744648523629
2001-05-08,7874.452522803098
2001-05-09,7853.239946711808
2001-05-10,7856.998702365905
2001-05-11,7798.07025141269
2001-05-14,7810.885197520256
2001-05-15,7850.461329936981
2001-05-16,8065.6915747225285
2001-05-17,8115.202603727579
2001-05-18,8110.315000280738
2001-05-21,8258.053386285901
2001-05-22,8237.668823964894
2001-05-23,8097.393473744392
2001-05-24,8142.350457124412
2001-05-25,8073.599340856075
2001-05-29,8003.638861142099
2001-05-30,7890.68303924799
2001-05-31,7942.1602184847
2001-06-01,7968.055957920849
2001-06-04,8018.890823878348
2001-06-05,8122.744015239179
2001-06-06,8030.8937862589955
2001-06-07,8074.003736391664
2001-06-08,8017.857023119926
2001-06-11,7937.719935625792
2001-06-12,7952.36628703028
2001-06-13,7915.387283541262
2001-06-14,7779.833323165774
2001-06-15,7788.222513951361
2001-06-18,7773.0248939320445
2001-06-19,7773.4337336272
2001-06-20,7840.459086030722
2001-06-21,7921.215598978102
2001-06-22,7839.41460031271
2001-06-25,7780.38268134743
2001-06-26,7788.831245243549
2001-06-27,7790.462424643338
2001-06-28,7898.436458215117
2001-06-29,7904.115341722965
2001-07-02,7953.8503308445215
2001-07-03,7959.057091847062
2001-07-05,7871.820050790906
2001-07-06,7717.961455568671
2001-07-09,7742.985069930553
2001-07-10,7645.053335562348
2001-07-11,7621.465797193348
2001-07-12,7786.913592286408
2001-07-13,7826.659655742347
2001-07-16,7766.695385180414
2001-07-17,7853.934963516891
2001-07-18,7831.167483143508
2001-07-19,7870.073465488851
2001-07-20,7842.149015851319
2001-07-23,7746.720519647002
2001-07-24,7642.775708958507
2001-07-25,7740.39572660625
2001-07-26,7815.571462906897
2001-07-27,7845.341397166252
2001-07-30,7855.996301166713
2001-07-31,7907.989894062281
2001-08-01,7914.833373218775
2001-08-02,7926.384817861021
2001-08-03,7894.107975773513
2001-08-06,7810.588447183371
2001-08-07,7830.005612000823
2001-08-08,7719.869390182197
2001-08-09,7722.249057799578
2001-08-10,7755.233159042895
2001-08-13,7766.630929261446
2001-08-14,7751.028824225068
2001-08-15,7733.034941285849
2001-08-16,7742.882801428437
2001-08-17,7630.595072001219
2001-08-20,7651.883384287357
2001-08-21,7596.83560847491
2001-08-22,7651.285318382084
2001-08-23,7648.371286705136
2001-08-24,7763.465297415853
2001-08-27,7739.509436607361
2001-08-28,7659.03534784168
2001-08-29,7613.219270549715
2001-08-30,7541.843389004469
2001-08-31,7559.903381511569
2001-09-04,7539.33257958293
2001-09-05,7459.892220325768
2001-09-06,7351.89550743252
2001-09-07,7209.753065787256
2001-09-10,7189.226217523217
2001-09-17,6799.629355587065
2001-09-18,6708.489140376449
2001-09-19,6605.565694756806
2001-09-20,6420.493470929563
2001-09-21,6309.124290622771
2001-09-24,6563.507455542684
2001-09-25,6626.1200473457575
2001-09-26,6605.393399722874
2001-09-27,6714.01046448946
2001-09-28,6874.408476114273
2001-10-01,6816.506888329983
2001-10-02,6912.216901250184
2001-10-03,7091.947164006531
2001-10-04,7085.0900095030665
2001-10-05,7053.240063458681
2001-10-08,6966.304779604077
2001-10-09,6962.100244238973
2001-10-10,7162.650888673961
2001-10-11,7333.01910033077
2001-10-12,7280.823390394449
2001-10-15,7289.849694356322
2001-10-16,7367.987326033413
2001-10-17,7251.363146342337
2001-10-18,7177.373518362641
2001-10-19,7186.640050582588
2001-10-22,7327.358661048114
2001-10-23,7303.4831608608365
2001-10-24,7315.913359336555
2001-10-25,7396.43720241636
2001-10-26,7439.7327259629965
2001-10-29,7263.886369526386
2001-10-30,7179.173145540059
2001-10-31,7166.6512584760785
2001-11-01,7303.373999252915
2001-11-02,7361.723132558167
2001-11-05,7456.05633700639
2001-11-06,7545.7995601296425
2001-11-07,7531.456638619304
2001-11-08,7511.27087238431
2001-11-09,7478.553008764982
2001-11-12,7482.767571434379
2001-11-13,7625.846102647483
2001-11-14,7666.837964661419
2001-11-15,7660.027279995382
2001-11-16,7633.09505328536
2001-11-19,7712.3090194016695
2001-11-20,7658.6286557763815
2001-11-21,7621.1454559490085
2001-11-23,7708.327245660126
2001-11-26,7757.540914155543
2001-11-27,7763.521538592875
2001-11-28,7662.342337079346
2001-11-29,7746.424266286194
2001-11-30,7736.168420180678
2001-12-03,7680.386548891664
2001-12-04,7787.31574088335
2001-12-05,7980.034998260438
2001-12-06,7954.8716872781515
2001-12-07,7919.208470210433
2001-12-10,7785.576726362109
2001-12-11,7800.290275670588
2001-12-12,7797.523617126048
2001-12-13,7737.004839040339
2001-12-14,7748.352995455265
2001-12-17,7828.789198972285
2001-12-18,7926.033923566341
2001-12-19,7963.285954162478
2001-12-20,7890.678094796836
2001-12-21,7916.486435629427
2001-12-24,7928.970061607659
2001-12-26,7985.924635723233
2001-12-27,8038.576208665967
2001-12-28,8085.13287717104
2001-12-31,8010.928924404085
2002-01-02,7983.901670902967
2002-01-03,8020.100724302232
2002-01-04,8065.538817517459
2002-01-07,8001.655807517469
2002-01-08,7959.4256682395935
2002-01-09,7968.142273552716
2002-01-10,7966.774754844606
2002-01-11,7909.113501265645
2002-01-14,7841.16133286804
2002-01-15,7891.549794077873
2002-01-16,7776.364858359098
2002-01-17,7844.426687903702
2002-01-18,7786.247274518013
2002-01-22,7753.454988032579
2002-01-23,7788.862927637994
2002-01-24,7839.468783318996
2002-01-25,7887.803972773254
2002-01-28,7882.0387858226895
2002-01-29,7688.019177377224
2002-01-30,7750.817818492651
2002-01-31,7862.65145817399
2002-02-01,7831.062905728817
2002-02-04,7660.50194375217
2002-02-05,7627.010131701827
2002-02-06,7585.206785388291
2002-02-07,7559.226547643542
2002-02-08,7710.130812488496
2002-02-11,7818.78916593641
2002-02-12,7816.686472140253
2002-02-13,7926.230704784393
2002-02-14,7910.882795423269
2002-02-15,7828.337698243558
2002-02-19,7674.332294166088
2002-02-20,7769.838278345764
2002-02-21,7666.196809209883
2002-02-22,7694.320478782058
2002-02-25,7818.078746318817
2002-02-26,7871.916730359197
2002-02-27,7907.788351118565
2002-02-28,7898.682860784233
2002-03-01,8001.602341659367
2002-03-04,8190.384295582771
2002-03-05,8148.019290223718
2002-03-06,8258.707271255553
2002-03-07,8216.523475274444
2002-03-08,8252.808739349246
2002-03-11,8268.48095843941
2002-03-12,8259.710052959621
2002-03-13,8202.610388889909
2002-03-14,8218.677290506661
2002-03-15,8297.839126117527
2002-03-18,8293.946797013283
2002-03-19,8324.452396199107
2002-03-20,8206.684773921967
2002-03-21,8216.146932698786
2002-03-22,8205.474214196205
2002-03-25,8097.496576800942
2002-03-26,8187.680802702904
2002-03-27,8241.105717927217
2002-03-28,8251.94169947505
2002-04-01,8218.817832931876
2002-04-02,8186.052643470466
2002-04-03,8100.285479158163
2002-04-04,8137.739461824298
2002-04-05,8162.78866340965
2002-04-08,8212.371323518455
2002-04-09,8223.673305466771
2002-04-10,8293.208200335503
2002-04-11,8139.500729635358
2002-04-12,8225.517254307866
2002-04-15,8164.94055724889
2002-04-16,8291.157795622945
2002-04-17,8293.763965465128
2002-04-18,8263.051392868161
2002-04-19,8255.099421814084
2002-04-22,8158.9790956526995
2002-04-23,8106.115619361401
2002-04-24,8059.440086051822
2002-04-25,8038.327542766929
2002-04-26,7972.282713860273
2002-04-29,7901.009733200073
2002-04-30,8008.237752266228
2002-05-01,8073.197836019099
2002-05-02,8104.141651012003
2002-05-03,8037.062906265259
2002-05-06,7897.489660456777
2002-05-07,7854.186126694083
2002-05-08,8061.575747445226
2002-05-09,7967.352964051068
2002-05-10,7851.608859241009
2002-05-13,7929.154162429273
2002-05-14,8064.586513094604
2002-05-15,8032.173439085484
2002-05-16,8051.369632974267
2002-05-17,8106.600118279457
2002-05-20,8021.392842322588
2002-05-21,7923.931571260095
2002-05-22,7934.244725488126
2002-05-23,8033.431044220924
2002-05-24,7970.044395238161
2002-05-28,7909.330909982324
2002-05-29,7864.084818385541
2002-05-30,7837.239745989442
2002-05-31,7853.934993579984
2002-06-03,7670.819197542965
2002-06-04,7628.715846456587
2002-06-05,7701.318114623427
2002-06-06,7592.233625330031
2002-06-07,7618.650620371103
2002-06-10,7636.33387504518
2002-06-11,7517.1920177266
2002-06-12,7551.368618622422
2002-06-13,7447.604086577892
2002-06-14,7473.106311649084
2002-06-17,7720.413461737335
2002-06-18,7736.860190823674
2002-06-19,7662.571861848235
2002-06-20,7591.224510014057
2002-06-21,7494.182395353913
2002-06-24,7491.929780811071
2002-06-25,7381.698519855738
2002-06-26,7342.066024243832
2002-06-27,7449.070382229984
2002-06-28,7462.6981415599585
2002-07-01,7310.42171420157
2002-07-02,7124.025027856231
2002-07-03,7111.177053719759
2002-07-05,7362.882854402065
2002-07-08,7281.920918896794
2002-07-09,7111.3011609613895
2002-07-10,6887.524980656803
2002-07-11,6900.388658806682
2002-07-12,6877.523825317621
2002-07-15,6849.877972535789
2002-07-16,6735.728748872876
2002-07-17,6746.734169945121
2002-07-18,6555.411178022623
2002-07-19,6370.2596266418695
2002-07-22,6162.2449179291725
2002-07-23,5974.632213965058
2002-07-24,6295.093729004264
2002-07-25,6291.078453205526
2002-07-26,6398.59853156656
2002-07-29,6773.924000546336
2002-07-30,6799.460876591504
2002-07-31,6833.526146091521
2002-08-01,6680.862024232745
2002-08-02,6487.181297674775
2002-08-05,6275.509020462632
2002-08-06,6499.179831318557
2002-08-07,6587.137974247336
2002-08-08,6808.280138045549
2002-08-09,6848.327767729759
2002-08-12,6803.545937985182
2002-08-13,6649.199966996908
2002-08-14,6851.1650812625885
2002-08-15,6947.668104283512
2002-08-16,6950.304622851312
2002-08-19,7119.130719959736
2002-08-20,7039.419083110988
2002-08-21,7091.840316310525
2002-08-22,7194.711495354772
2002-08-23,7048.763466015458
2002-08-26,7119.154373116791
2002-08-27,7007.720237642527
2002-08-28,6865.815351679921
2002-08-29,6880.304933220148
2002-08-30,6878.348843470216
2002-09-03,6627.96573805809
2002-09-04,6738.113526135683
2002-09-05,6650.501310944557
2002-09-06,6771.562473244965
2002-09-09,6854.7094318419695
2002-09-10,6879.5245642066
2002-09-11,6882.707576677203
2002-09-12,6733.679940208793
2002-09-13,6751.025033324957
2002-09-16,6758.84937440604
2002-09-17,6645.19881093502
2002-09-18,6624.899921216071
2002-09-19,6451.5516586229205
2002-09-20,6461.979220949113
2002-09-23,6368.081962279975
2002-09-24,6252.034934729338
2002-09-25,6409.579330503941
2002-09-26,6562.916951306164
2002-09-27,6405.299880750477
2002-09-30,6349.88689943403
2002-10-01,6560.305838465691
2002-10-02,6398.465494401753
2002-10-03,6301.91991725564
2002-10-04,6117.7498025000095
2002-10-07,5994.107884481549
2002-10-08,6112.724064141512
2002-10-09,5907.42243437469
2002-10-10,6125.378868989646
2002-10-11,6371.373901620507
2002-10-14,6384.41349748522
2002-10-15,6689.053674906492
2002-10-16,6526.439607411623
2002-10-17,6705.39672780782
2002-10-18,6702.745105497539
2002-10-21,6841.740474656224
2002-10-22,6742.528526008129
2002-10-23,6789.734069824219
2002-10-24,6716.005713097751
2002-10-25,6817.928314648569
2002-10-28,6747.075143098831
2002-10-29,6707.117544643581
2002-10-30,6741.576026879251
2002-10-31,6727.235810935497
2002-11-01,6820.717046812177
2002-11-04,6883.656999744475
2002-11-05,6928.634454190731
2002-11-06,6985.9055598676205
2002-11-07,6817.404854893684
2002-11-08,6753.671568438411
2002-11-11,6636.078069366515
2002-11-12,6683.047094389796
2002-11-13,6684.299744561315
2002-11-14,6844.34741730243
2002-11-15,6921.777055375278
2002-11-18,6845.594462677836
2002-11-19,6823.383474364877
2002-11-20,6934.459129802883
2002-11-21,7077.996902614832
2002-11-22,7045.126018062234
2002-11-25,7052.88644836843
2002-11-26,6891.06375104934
2002-11-27,7084.609326601028
2002-11-29,7071.373697139323
2002-12-02,7067.539059057832
2002-12-03,6946.731165401638
2002-12-04,6934.45047391206
2002-12-05,6859.347911179066
2002-12-06,6891.223574444652
2002-12-09,6755.106638431549
2002-12-10,6833.491591125727
2002-12-11,6866.646249219775
2002-12-12,6842.720738522708
2002-12-13,6725.633535347879
2002-12-16,6893.86124573648
2002-12-17,6839.250368908048
2002-12-18,6750.392007142305
2002-12-19,6699.270537793636
2002-12-20,6785.480779618025
2002-12-23,6795.888704821467
2002-12-24,6763.202120766044
2002-12-26,6756.586365103722
2002-12-27,6648.647602014244
2002-12-30,6674.8707951158285
2002-12-31,6695.853765070438
2003-01-02,6893.979166015983
2003-01-03,6868.809669867158
2003-01-06,6991.13705702126
2003-01-07,6925.653777949512
2003-01-08,6853.383509807289
2003-01-09,6975.623924762011
2003-01-10,6969.44815749675
2003-01-13,6958.793370179832
2003-01-14,6979.306209012866
2003-01-15,6898.594722278416
2003-01-16,6893.117990531027
2003-01-17,6813.480985723436
2003-01-21,6714.665449932218
2003-01-22,6636.612953782082
2003-01-23,6718.947343021631
2003-01-24,6507.9822810813785
2003-01-27,6402.186876706779
2003-01-28,6477.353211008012
2003-01-29,6496.16383498162
2003-01-30,6376.839026220143
2003-01-31,6461.634454734623
2003-02-03,6484.104119323194
2003-02-04,6375.299369633198
2003-02-05,6357.2109472975135
2003-02-06,6276.0421210974455
2003-02-07,6211.537111051381
2003-02-10,6250.872506678104
2003-02-11,6214.643339827657
2003-02-12,6130.6394841223955
2003-02-13,6129.492250196636
2003-02-14,6243.2347935810685
2003-02-18,6353.012542180717
2003-02-19,6315.73858769238
2003-02-20,6282.529545001686
2003-02-21,6366.7772815153
2003-02-24,6255.044219732285
2003-02-25,6304.575510434806
2003-02-26,6237.900133892894
2003-02-27,6307.530802808702
2003-02-28,6313.398980684578
2003-03-03,6270.304128102958
2003-03-04,6161.088181979954
2003-03-05,6205.26480499655
2003-03-06,6147.775506310165
2003-03-07,6186.358579590917
2003-03-10,6040.474381186068
2003-03-11,5976.62847456336
2003-03-12,5980.853705205023
2003-03-13,6197.510678909719
2003-03-14,6226.4622462540865
2003-03-17,6436.027159489691
2003-03-18,6471.700740925968
2003-03-19,6519.6783450469375
2003-03-20,6549.517444878817
2003-03-21,6722.98972646147
2003-03-24,6498.069059878588
2003-03-25,6559.835794389248
2003-03-26,6524.413771130145
2003-03-27,6511.467335648835
2003-03-28,6483.0983047783375
2003-03-31,6381.966080114245
2003-04-01,6467.521624140441
2003-04-02,6636.5929155647755
2003-04-03,6606.930097475648
2003-04-04,6624.534241244197
2003-04-07,6646.198541790247
2003-04-08,6624.582473054528
2003-04-09,6560.270194135606
2003-04-10,6593.788204409182
2003-04-11,6582.852587416768
2003-04-14,6697.276615418494
2003-04-15,6744.16550052166
2003-04-16,6661.694843828678
2003-04-17,6755.529378831387
2003-04-21,6758.924527220428
2003-04-22,6926.292335987091
2003-04-23,6977.533900715411
2003-04-24,6887.373786948621
2003-04-25,6811.233258575201
2003-04-28,6928.2867326289415
2003-04-29,6942.831796966493
2003-04-30,6978.493819318712
2003-05-01,6953.792213283479
2003-05-02,7069.899186208844
2003-05-05,7074.386978931725
2003-05-06,7118.969015091658
2003-05-07,7083.002834238112
2003-05-08,7017.819678999484
2003-05-09,7103.79391618818
2003-05-12,7189.942871525884
2003-05-13,7164.606712833047
2003-05-14,7167.551578208804
2003-05-15,7233.03546256572
2003-05-16,7231.669173300266
2003-05-19,7064.822493515909
2003-05-20,7060.7124138101935
2003-05-21,7095.371370695531
2003-05-22,7168.4633270427585
2003-05-23,7209.224601112306
2003-05-27,7340.187702737749
2003-05-28,7380.724643364549
2003-05-29,7348.319379687309
2003-05-30,7484.328964106739
2003-06-02,7520.111078880727
2003-06-03,7520.022734835744
2003-06-04,7635.0414214506745
2003-06-05,7696.756841562688
2003-06-06,7657.168055079877
2003-06-09,7532.317795597017
2003-06-10,7611.145222656429
2003-06-11,7734.0500968024135
2003-06-12,7748.155284494162
2003-06-13,7677.3613814637065
2003-06-16,7850.2099998518825
2003-06-17,7852.127181023359
2003-06-18,7807.280901663005
2003-06-19,7683.093784362078
2003-06-20,7663.784388653934
2003-06-23,7548.226009257138
2003-06-24,7563.665512539446
2003-06-25,7518.601620078087
2003-06-26,7607.154486566782
2003-06-27,7555.9991193935275
2003-06-30,7532.164258465171
2003-07-01,7578.94710085541
2003-07-02,7698.526769518852
2003-07-03,7659.4397262483835
2003-07-07,7799.176580354571
2003-07-08,7853.095110498369
2003-07-09,7820.641754589975
2003-07-10,7702.192786797881
2003-07-11,7776.238868847489
2003-07-14,7853.5056710243225
2003-07-15,7823.164828941226
2003-07-16,7781.935543037951
2003-07-17,7696.616100087762
2003-07-18,7774.418187499046
2003-07-21,7705.0966458544135
2003-07-22,7767.967188723385
2003-07-23,7782.596936672926
2003-07-24,7783.814520709217
2003-07-25,7910.145993940532
2003-07-28,7928.207639247179
2003-07-29,7879.834112644196
2003-07-30,7880.81315112859
2003-07-31,7899.662003353238
2003-08-01,7817.013499759138
2003-08-04,7811.743820481002
2003-08-05,7690.456479974091
2003-08-06,7705.647878646851
2003-08-07,7745.663744725287
2003-08-08,7782.997688829899
2003-08-11,7818.896938368678
2003-08-12,7902.335807532072
2003-08-13,7857.328871928155
2003-08-14,7916.03428953886
2003-08-15,7921.89298184216
2003-08-18,8001.104943454266
2003-08-19,8039.251040570438
2003-08-20,8019.575585365295
2003-08-21,8051.213990919292
2003-08-22,7963.747674569488
2003-08-25,7945.543205320835
2003-08-26,7970.297457545996
2003-08-27,7965.232218906283
2003-08-28,8019.788144677877
2003-08-29,8060.316915430129
2003-09-02,8145.688536673784
2003-09-03,8183.338478177786
2003-09-04,8212.092041812837
2003-09-05,8151.782177552581
2003-09-08,8225.756029561162
2003-09-09,8178.8512155637145
2003-09-10,8073.862862884998
2003-09-11,8105.105051293969
2003-09-12,8136.656085908413
2003-09-15,8121.425027340651
2003-09-16,8223.13837004453
2003-09-17,8198.145617045462
2003-09-18,8308.405051983893
2003-09-19,8304.682470679283
2003-09-22,8203.734887085855
2003-09-23,8248.62212176621
2003-09-24,8105.823472574353
2003-09-25,8044.880507119
2003-09-26,7976.7447302266955
2003-09-29,8051.607928052545
2003-09-30,8000.512916773558
2003-10-01,8195.246152743697
2003-10-02,8223.077262565494
2003-10-03,8298.556193940341
2003-10-06,8347.436968766153
2003-10-07,8382.305157355964
2003-10-08,8361.355932965875
2003-10-09,8416.544219732285
2003-10-10,8416.920775532722
2003-10-13,8506.824453055859
2003-10-14,8553.92530709505
2003-10-15,8510.794347971678
2003-10-16,8528.013050332665
2003-10-17,8410.897649601102
2003-10-20,8432.14540617168
2003-10-21,8439.02299566567
2003-10-22,8319.409426629543
2003-10-23,8353.471769481897
2003-10-24,8324.939086422324
2003-10-27,8362.663282468915
2003-10-28,8476.672671750188
2003-10-29,8529.552377387881
2003-10-30,8522.909971997142
2003-10-31,8532.12854243815
2003-11-03,8628.615334913135
2003-11-04,8584.355727672577
2003-11-05,8569.662453368306
2003-11-06,8606.115998849273
2003-11-07,8534.154943108559
2003-11-10,8482.753070220351
2003-11-11,8460.222495809197
2003-11-12,8569.321739703417
2003-11-13,8568.205742374063
2003-11-14,8488.256105974317
2003-11-17,8441.96065147221
2003-11-18,8366.41950686276
2003-11-19,8405.508096143603
2003-11-20,8352.917134359479
2003-11-21,8369.799171745777
2003-11-24,8511.823616623878
2003-11-25,8559.231707051396
2003-11-26,8602.575247600675
2003-11-28,8612.899818852544
2003-12-01,8731.642728969455
2003-12-02,8704.890021041036
2003-12-03,8671.92993760109
2003-12-04,8680.97192542255
2003-12-05,8617.35431624949
2003-12-08,8676.515627980232
2003-12-09,8621.741483911872
2003-12-10,8556.87031416595
2003-12-11,8688.201197236776
2003-12-12,8738.16069573164
2003-12-15,8678.665599435568
2003-12-16,8718.151729911566
2003-12-17,8726.394535899162
2003-12-18,8832.57586954534
2003-12-19,8816.167574360967
2003-12-22,8850.70922228694
2003-12-23,8875.625099003315
2003-12-24,8866.935935080051
2003-12-26,8893.67599491775
2003-12-29,8993.950080305338
2003-12-30,8987.284423410892
2003-12-31,8969.432422935963
2004-01-02,8923.853924408555
2004-01-05,9006.50355707109
2004-01-06,9027.648042485118
2004-01-07,9060.352410972118
2004-01-08,9081.657155111432
2004-01-09,9064.784342005849
2004-01-12,9101.84670984745
2004-01-13,9061.75935421884
2004-01-14,9138.622119829059
2004-01-15,9141.713591307402
2004-01-16,9208.407188341022
2004-01-20,9195.448328718543
2004-01-21,9272.167961597443
2004-01-22,9252.02607138455
2004-01-23,9220.800934538245
2004-01-26,9313.51369254291
2004-01-27,9232.885646745563
2004-01-28,9100.547187015414
2004-01-29,9139.23361440003
2004-01-30,9154.57539343834
2004-02-02,9184.398945569992
2004-02-03,9191.644123747945
2004-02-04,9118.331153661013
2004-02-05,9180.92152608931
2004-02-06,9345.155083686113
2004-02-09,9330.393844664097
2004-02-10,9375.351081565022
2004-02-11,9497.29781280458
2004-02-12,9471.091891229153
2004-02-13,9411.434375196695
2004-02-17,9488.521580949426
2004-02-18,9454.982009679079
2004-02-19,9398.915165692568
2004-02-20,9350.462392389774
2004-02-23,9308.232083454728
2004-02-24,9290.961702734232
2004-02-25,9340.860549926758
2004-02-26,9400.112528309226
2004-02-27,9431.220451191068
2004-03-01,9520.702660769224
2004-03-02,9477.238301351666
2004-03-03,9500.617044359446
2004-03-04,9537.001155048609
2004-03-05,9571.187583774328
2004-03-08,9492.337271928787
2004-03-09,9429.072842985392
2004-03-10,9294.939420819283
